Track Name,Artist,Artist URI,Artist Popularity,Artist Genres,Track Duration(ms),Release Date,Track Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Type,Track ID,Uri,Track_href,Analysis_url,Duration_ms,Time_signature,Lyrics
Hold On,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,88,"canadian pop, pop",170813,2021-03-05,70,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98,audio_features,4u4NyuceXP7Uzh7XFJKCr1,spotify:track:4u4NyuceXP7Uzh7XFJKCr1,https://api.spotify.com/v1/tracks/4u4NyuceXP7Uzh7XFJKCr1,https://api.spotify.com/v1/audio-analysis/4u4NyuceXP7Uzh7XFJKCr1,170813,4,"You know you can call me if you need someone

I'll pick up the pieces if you come undone

Painting stars up on your ceiling 'cause you
Wish that you could find some feeling, yeah, yeah
You know you can call me if you need someone

I need you to hold on
Heaven is a place not too far away
We all know I should be the one to say we all make mistakes (we all make mistakes)
Take my hand and hold on
Tell me everything that you need to say
'Cause I know how it feels to be someone
Feels to be someone who loses their way

You're looking for answers and a place I know (I know)
"
I WANNA BE YOUR SLAVE,Måneskin,spotify:artist:0lAWpj5szCSwM4rUMHYmrr,79,"indie rock italiano, italian pop",173346,2021-03-19,83,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,audio_features,4pt5fDVTg5GhEvEtlz9dKk,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,https://api.spotify.com/v1/tracks/4pt5fDVTg5GhEvEtlz9dKk,https://api.spotify.com/v1/audio-analysis/4pt5fDVTg5GhEvEtlz9dKk,173347,4,"I wanna be your slave, I wanna be your master
I wanna make your heartbeat run like rollercoasters
I wanna be a good boy, I wanna be a gangster
'Cause you could be the beauty and I could be the monster

I love you since this morning, not just for aesthetic
I wanna touch your body, so fucking electric
I know you're scared of me, you say that I'm too eccentric
I'm crying all my tears, and that's fucking pathetic

I wanna make you hungry, then I wanna feed ya
I wanna paint your face, like you're my Mona Lisa
I wanna be a champion, I wanna be a loser
I'll even bе a clown 'cause I just wanna amuse ya

I wanna be your sеx toy, I wanna be your teacher
"
Yonaguni,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,95,"reggaeton, trap latino, urbano latino",206710,2021-06-04,82,0.644,0.648,1,-4.601,1,0.118,0.276,0.0,0.135,0.44,179.951,audio_features,2JPLbjOn0wPCngEot2STUS,spotify:track:2JPLbjOn0wPCngEot2STUS,https://api.spotify.com/v1/tracks/2JPLbjOn0wPCngEot2STUS,https://api.spotify.com/v1/audio-analysis/2JPLbjOn0wPCngEot2STUS,206710,4,"Yeh, yeh
Yeh, yeh, yeh, yeh, yeh, yeh
Yeh, yeh, yeh, yeh, yeh

Una noche más y copas de más
Tú no me dejas en paz
De mi mente no te vas

Aunque sé que no debo, ey
Pensar en ti bebé, pero cuando bebo
Me viene tu nombre, tu cara, tu risa y tu pelo, ey
Dime dónde tú está', que yo por ti cojo un vuelo
Y a Yonaguni le llego, oh

Aunque sé que no debo, ey
Pensar en ti bebé, pero cuando bebo
Me viene tu nombre, tu cara, tu risa y tu pelo, ey
Dime dónde tú está', que yo por ti cojo un vuelo
Y a Yonaguni le llego, ey

No me busque' en Instagram
Mami, búscame en casa
Pa que vea' lo que pasa, ey
Si tú me prueba', te casa', ey
Ese cabrón ni te abraza
"
Streets,Doja Cat,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,87,"dance pop, pop",226986,2019-11-07,83,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,audio_features,60ynsPSSKe6O3sfwRnIBRf,spotify:track:60ynsPSSKe6O3sfwRnIBRf,https://api.spotify.com/v1/tracks/60ynsPSSKe6O3sfwRnIBRf,https://api.spotify.com/v1/audio-analysis/60ynsPSSKe6O3sfwRnIBRf,226987,4,"I've been goin' through some things (oh)
I struggle with my inner man (yeah, yeah)
I hustle, I'll do what I can to get this money

Blaq Tuxedo
Don Dada on the, Don Dada on the beat

Like you, like you
Like you, ooh
I found it hard to find someone like you
Like you, like you
Send your location, come through

I can't sleep no more
In my head, we belong
And I can't be without you
Why can't I find no one like you?
I can't sleep no more
In my head, we belong
And I can't be without you
Why can't I find no one like you?

Baby, we tried to fight it (we tried to fight it)
We all been there some days (some days)
Thought I needed something else (something else)
And acted like I was okay (like I was okay)
We just had to work it out (we just had to work it out)
"
willow,Taylor Swift,spotify:artist:06HL4z0CvFAxyc27GXpf02,100,pop,214706,2020-12-11,82,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,audio_features,0lx2cLdOt3piJbcaXIV74f,spotify:track:0lx2cLdOt3piJbcaXIV74f,https://api.spotify.com/v1/tracks/0lx2cLdOt3piJbcaXIV74f,https://api.spotify.com/v1/audio-analysis/0lx2cLdOt3piJbcaXIV74f,214707,4,"I'm like the water when your ship rolled in that night
Rough on the surface, but you cut through like a knife
And if it was an open-shut case
I never would've known from that look on your face
Lost in your current like a priceless wine

The more that you say, the less I know
Wherever you stray, I follow
I'm begging for you to take my hand
Wreck my plans, that's my man

Life was a willow, and it bent right to your wind
Head on the pillow, I can feel you sneaking in
As if you were a mythical thing
Like you were a trophy or a champion ring
But there was one prize I'd cheat to win

The more that you say, the less I know
Wherever you stray, I follow
I'm begging for you to take my hand
Wreck my plans, that's my man
"
love nwantiti (ah ah ah),CKay,spotify:artist:048LktY5zMnakWq7PTtFrz,66,"afro r&b, afrobeats",145800,2019-08-30,81,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,audio_features,2Xr1dTzJee307rmrkt8c0g,spotify:track:2Xr1dTzJee307rmrkt8c0g,https://api.spotify.com/v1/tracks/2Xr1dTzJee307rmrkt8c0g,https://api.spotify.com/v1/audio-analysis/2Xr1dTzJee307rmrkt8c0g,145800,4,"Yeah
My baby, my valentine
Girl na you dey make my temperature dey rise
If you leave me I go die, I swear
You are like the oxygen I need to survive
I'll be honest, your loving dey totori me
I am so obsessed
I want to chop your nkwobi

Ule, your body dey gbakam isi
Ule, open am make I see
Ule, nyem love nwantiti
Wey fit make a bad man sing, oh, ah-ah-ah

Ah-ah-ah-ah, ah ah
Ah-ah-ah-ah, ah ah
Ah-ah-ah-ah
Ah-ah-ah-ah, ah ah
Ah-ah-ah-ah, ah ah
Ah-ah-ah-ah

Ah-ah-ah-ah, ah ah
Ah-ah-ah-ah, ah ah
"
Build a Bitch,Bella Poarch,spotify:artist:26cMerAxjx9GedFt0lMDjm,63,modern alternative pop,122772,2021-05-14,74,0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931,audio_features,7BoobGhD4x5K96Me0hqC8Q,spotify:track:7BoobGhD4x5K96Me0hqC8Q,https://api.spotify.com/v1/tracks/7BoobGhD4x5K96Me0hqC8Q,https://api.spotify.com/v1/audio-analysis/7BoobGhD4x5K96Me0hqC8Q,122773,4,"This ain't build a bitch (a bitch)
You don't get to pick and choose
Different ass and bigger boobs
If my eyes are brown or blue

This ain't build a bitch (a bitch)
I'm filled with flaws and attitude
So if you need perfect, I'm not built for you (yeah)

Bob the Builder broke my heart
Told me I need fixing
Said that I'm just nuts and bolts
Lot of parts were missing

Curvy like a cursive font
Virgin and a vixen
That's the kind of girl he wants
But he forgot
"
Up,Cardi B,spotify:artist:4kYSro6naA4h99UJvo89HB,78,"pop, rap",156944,2021-02-05,70,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,audio_features,1XXimziG1uhM0eDNCZCrUl,spotify:track:1XXimziG1uhM0eDNCZCrUl,https://api.spotify.com/v1/tracks/1XXimziG1uhM0eDNCZCrUl,https://api.spotify.com/v1/audio-analysis/1XXimziG1uhM0eDNCZCrUl,156945,4,"Up, up
Up (ayy), up (uh)
Up, look (this is fire)

Once upon a time, man, I heard that I was ugly
Came from a chick who n- wanna touch on me

I said my face bomb, abs tight
Racks stack up Shaq height
Jewelry on me, flashlight
I been lit since last night
Hit him with that good-good
Make you wanna act right
Broke boys don't deserve no kitty (I know that's right!)

Big bag bussin' out the Bentley Bentayga
Man, Balenciaga Bardi back, know how I give it up
It's big bags bussin' out the Bentley Bentayga, man
Birkin bag, Bardi back, know how I give it up

If it's up, then it's up, then it's up, then it's stuck
If it's up, then it's up, then it's up, then it's stuck, huh (ayy)
Up, then it's up, if it's up, then it's stuck (huh)
If it's up, then it's up, then it's up, then it's stuck, huh (woo)
"
Baila Conmigo (with Rauw Alejandro),Selena Gomez,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,81,"pop, post-teen pop",186087,2021-03-12,70,0.823,0.544,5,-7.132,1,0.0715,0.0215,0.00315,0.0966,0.664,149.903,audio_features,079Ey5uxL04AKPQgVQwx5h,spotify:track:079Ey5uxL04AKPQgVQwx5h,https://api.spotify.com/v1/tracks/079Ey5uxL04AKPQgVQwx5h,https://api.spotify.com/v1/audio-analysis/079Ey5uxL04AKPQgVQwx5h,186088,4,"Bebé, no sé si habla' mucho español
Si entiende' cuando digo mi amor
Comerno' sin entenderno' e' mejor
Solo tenemo' que gustarno'

Quieres que caiga en tentaciones
Mira cómo me pone'
Ese acento que tienes
No entiendo mucho, pero vente (eh)

Baila, baila, baila conmigo
Baila, baila que yo te sigo
Pégate, ven, suéltate
No te me vayas sin las gana' de volver

Por eso baila, baila, baila conmigo
Baila, baila que yo te sigo
Bésame sólo una vez
Así tеngo un motivo pa' volverte a ver

(Rauw) Sinceramente, dejemo' que esto fluya, no sigas dándole mente
"
Solar Power,Lorde,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,74,"art pop, metropopolis, nz pop, pop",192621,2021-06-10,0,0.735,0.47,4,-9.405,1,0.1,0.266,0.000105,0.32,0.897,87.971,audio_features,3KdoeNlEN0BoAKWzaRLNZa,spotify:track:3KdoeNlEN0BoAKWzaRLNZa,https://api.spotify.com/v1/tracks/3KdoeNlEN0BoAKWzaRLNZa,https://api.spotify.com/v1/audio-analysis/3KdoeNlEN0BoAKWzaRLNZa,192621,4,"I hate the winter, can't stand the cold
I tend to cancel all the plans (so sorry, I can't make it)
But when the heat comes, something takes a hold
Can I kick it? Yeah, I can

My cheeks in high color, overripe peaches
No shirt, no shoes, only my features
My boy behind me, he's taking pictures
Lead the boys and girls onto the beaches
Come one, come all, I'll tell you my secrets
I'm kinda like a prettier Jesus (aah-aah-aah-aah)

Forget all of thе tears that you've cried
"
We're Good,Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,86,"dance pop, pop, uk pop",165506,2021-02-11,75,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,audio_features,1diS6nkxMQc3wwC4G1j0bh,spotify:track:1diS6nkxMQc3wwC4G1j0bh,https://api.spotify.com/v1/tracks/1diS6nkxMQc3wwC4G1j0bh,https://api.spotify.com/v1/audio-analysis/1diS6nkxMQc3wwC4G1j0bh,165507,4,"I'm on an island
Even when you're close
Can't take the silence
I'd rather be alone

I think it's pretty plain and simple
We gave it all we could
It's time I wave goodbye from the window
Let's end this like we should and say we're good

We're not meant to be like sleeping and cocaine
So let's at least agree to go our separate ways
Not gonna judge you when you're with somebody else
"
WITHOUT YOU (with Miley Cyrus),The Kid LAROI,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,80,australian hip hop,161384,2021-04-30,70,0.655,0.469,0,-6.257,1,0.0292,0.173,0.0,0.0956,0.467,92.56,audio_features,1EHUQesfVKwbthtNcpBi9g,spotify:track:1EHUQesfVKwbthtNcpBi9g,https://api.spotify.com/v1/tracks/1EHUQesfVKwbthtNcpBi9g,https://api.spotify.com/v1/audio-analysis/1EHUQesfVKwbthtNcpBi9g,161385,4,"Yeah, yeah, yeah

You cut out a piece of me, and now I bleed internally
Left here without you, without you
And it hurts for me to think about what life could possibly be like
Without you, without you

I can't believe that you would up and leave me
Fuck all of your reasons (woah, woah)
I lost my shit, you know I didn't mean it
Now I see it, you run and repeat it
And I can't take it back, so in the past is where we'll leave it, aha

So there I go, oh
Can't make a wife out of a hoe, oh
I'll never find the words to say, I'm sorry
But I'm scared to be alone
"
late at night,Roddy Ricch,spotify:artist:757aE44tKEUQEqRuT6GnEB,75,"melodic rap, rap, trap",174682,2021-06-04,64,0.643,0.403,1,-11.254,0,0.41,0.343,0.0,0.138,0.111,98.54,audio_features,1fxYz1s15pyZLsJT0Hdh1m,spotify:track:1fxYz1s15pyZLsJT0Hdh1m,https://api.spotify.com/v1/tracks/1fxYz1s15pyZLsJT0Hdh1m,https://api.spotify.com/v1/audio-analysis/1fxYz1s15pyZLsJT0Hdh1m,174682,4,"Late at night
Kiss me in the mornin', late at night
Catch me drivin' down 405
Catch me and your girl, late at night
Side to side
Mustard on the beat, ho

Late at night
Kiss me in the mornin' or late at night
Long as you come through
I'ma make you come over and over
I'ma treat you like I'm 'posed to
You better never make no time for these niggas
'Cause when I ride, I'ma ride, ride with you

I can't fuck with nobody
I can't keep livin' like this, I can't
I tell her what it is, and I tell her what it ain't
She know that I been all in her walls like I paint
Told her at times I wanna give you trust, but I can't
I really got it out the mud, climbin' up the ranks
"
Calling My Phone,Lil Tjay,spotify:artist:6jGMq4yGs7aQzuGsMgVgZR,78,"brooklyn drill, melodic rap, nyc rap, rap",205458,2021-04-02,81,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,audio_features,3J8EOeKLTLXORtWPpOU5bE,spotify:track:3J8EOeKLTLXORtWPpOU5bE,https://api.spotify.com/v1/tracks/3J8EOeKLTLXORtWPpOU5bE,https://api.spotify.com/v1/audio-analysis/3J8EOeKLTLXORtWPpOU5bE,205458,4,"Steady callin' my phone
I done told you before that it's over, leave me 'lone
Know it's hurtin' you to see me gone
Dark clouds, you gon' see me storm
I won't go back
But trust me, you gon' hold that
Hold that, that

Get you off my mind now
I can't get you off my mind now
I can't get you off my mind now
I can't get you off my mind now
I can't get you off my mind now
I can't get you off my mind now
I can't get you off my mind now
I can't get you off my mind now

I ain't tryna play these games no more
I don't wanna be textin' yo' name no more
I ain't tryna feel this pain no more
And I'm sorry, but my feelings ain't the same no more (no)
Used to be my homie, you ain't gang no more (no)
I am not a nigga you could claim no more (no)
Traumatized, hoping it don't rain no more
You done put me through some things, I done changed my aura

Now all around the world, I explore her, no Dora
New bitch, I might drip her in Dior
Ass fat, shawty straight heat, no Florida
"
RAPSTAR,Polo G,spotify:artist:6AgTAQt8XS6jRWi4sX7w49,80,"chicago rap, rap",165925,2021-06-11,81,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,audio_features,18vXApRmJSgQ6wG2ll9AOg,spotify:track:18vXApRmJSgQ6wG2ll9AOg,https://api.spotify.com/v1/tracks/18vXApRmJSgQ6wG2ll9AOg,https://api.spotify.com/v1/audio-analysis/18vXApRmJSgQ6wG2ll9AOg,165926,4,"Shout out my nigga Synco
(Tuned up) Uh

Copped a BMW
New deposit, I picked up another bag like, ""Fuck it, I'ma count while I'm in it""
I hear planes flying, crowds screaming, money counters, chains clanging
Shit, I guess that's how it sound when you winning
I ain't joking, do it sound like I'm kidding?
I've been making like 2000 a minute
So high up through the clouds, I was swimming
I'm probably gon' drown when I'm in it
I bet she gon' get loud when I'm in it
And we might have a child when I'm finished

Uh, I won't love a hoe, after we fuck, she can't get near me
Only bitch I give a conversation to is Siri
My pants Amiri, yes, I'm winning, clearly
I'm the chosen one, seen my potential, so they fear me
Lately, I've been praying, God, I wonder, can you hear me?
Thinking 'bout the old me, I swear I miss you dearly

Stay down 'til you come up, I've been sticking to that theory
"
Girls Want Girls (with Lil Baby),Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,96,"canadian hip hop, canadian pop, hip hop, pop rap, rap",221979,2021-09-03,78,0.767,0.438,7,-8.726,0,0.29,0.181,0.0,0.142,0.381,86.975,audio_features,37Nqx7iavZpotJSDXZWbJ3,spotify:track:37Nqx7iavZpotJSDXZWbJ3,https://api.spotify.com/v1/tracks/37Nqx7iavZpotJSDXZWbJ3,https://api.spotify.com/v1/audio-analysis/37Nqx7iavZpotJSDXZWbJ3,221980,4,"Woah
Woah, woah, woah

Ayy

Starin' at your dress 'cause it's see through, yeah
Talkin' all the shit that you done been through, yeah
Say that you a lesbian, girl, me too, ayy
Girls want girls where I'm from, wait, uh, yeah
Girls want girls, wait, woah, yeah, yeah
Girls want girls where I'm from, oh, yeah, yeah
Girls want girls, woah, ayy, woah
Girls want girls where I'm from, ayy

Cannot play a player, baby
I grew up with Drea faith
I done seen the realest ones come and leave a crazy way
Had to take my spot, it wasn't just somethin' that they gave away
Sorry to all my fans that might've caught me on a crazy day
Fuck you niggas thinkin' tryna block me on a fadeaway
I been on this shit, I only vibe with a payday
Say you go that way, I guess we both go the same way

Girls want girls where I'm from
Yeah, yeah, where we both from, ayy
And you just got to Miami, need hotel rooms
Niggas told you that they love you, but they fell through
So you shop 42 'cause you, ayy
And you throwin' on that dress 'cause it's see-through, yeah
Talkin' all the shit that you done been through, yeah
"
Whoopty,CJ,spotify:artist:7arQA31aZVS8yS6zUveWzb,59,nyc rap,123262,2020-08-20,72,0.719,0.648,3,-7.6,0,0.125,0.2,0.0,0.127,0.66,140.201,audio_features,5vGLcdRuSbUhD8ScwsGSdA,spotify:track:5vGLcdRuSbUhD8ScwsGSdA,https://api.spotify.com/v1/tracks/5vGLcdRuSbUhD8ScwsGSdA,https://api.spotify.com/v1/audio-analysis/5vGLcdRuSbUhD8ScwsGSdA,123263,4,"Heavy on the SSO shit, man
Loyalty over royalty, y'all niggas know the vibes
Pxcoyo killed this beat, bitch

Whoopty, bitch, I'm outside, it's a movie, huh (whoopty)
Blue cheese, I swear, I'm addicted to blue cheese
I gotta stick to this paper-like loose leaf
Bitch, I'm 'bout my chicken like it's a two-piece
You can have your bitch back, she a groupie
She just swallowed all my kids in the two-seat (skrrt)

Swagged out, for Milly we bringing them gats out
I still got some racks stuffed in the trap house
Off the '42, I'm blowing her back out (blowing her back out)
I'm back on my bullshit, swing back with a full clip
They say I'm moving ruthless, and my shooters, they shooting
I don't shake 'til thеy Ruth Chris (my shooters, my shooters, they shooting)

I get the breesh, then it's adiós
"
